,raw text,token text,category
684," Namun, kehidupan saya sentiasa dibayangi ibu bapa saya","['namun', 'hidup', 'saya', 'sentiasa', 'bayang', 'ibu', 'bapa', 'saya']",risk factor
685, Tidak kah mereka pelik untuk apa saya pergi ke klinik atau hospital sedangkan saya sihat? Malah setiap pergerakan keluar masuk rumah saya pasti ditemani oleh ibu bapa saya,"['tidak', 'mereka', 'pelik', 'untuk', 'apa', 'saya', 'pergi', 'ke', 'klinik', 'atau', 'hospital', 'sedang', 'saya', 'sihat', 'ma', 'tiap', 'pergera', 'keluar', 'masuk', 'rumah', 'saya', 'pasti', 'tani', 'oleh', 'ibu', 'bapa', 'saya']",non-deppressive
686, Memberitahu soal kemurungan kepada ibu bapa? Kepercayaan saya terhadap mereka belum pulih sepenuhnya,"['memberitahu', 'soal', 'murung', 'kepada', 'ibu', 'bapa', 'percaya', 'saya', 'hadap', 'mereka', 'belum', 'pulih', 'sepenuh']",symptom
687, Saya juga masih ingat sesi di hospital di mana ayah saya berpura-pura menghidap sawan sedangkan saya yang sakit,"['saya', 'juga', 'masih', 'ingat', 'sesi', 'di', 'hospital', 'di', 'mana', 'ayah', 'saya', 'pura', 'pura', 'menghidap', 'sawan', 'sedang', 'saya', 'yang', 'sakit']",non-deppressive
688," Wajarkah saya untuk membebani hati serta kepala mereka dengan kemurungan saya?Jika dahulu, saya hanya menangis","['wajar', 'saya', 'untuk', 'membeb', 'hati', 'dan', 'juga', 'kepala', 'mereka', 'deng', 'murung', 'saya', 'jika', 'dahulu', 'saya', 'ha', 'menang']",risk factor
689," Tapi kini, saya membayangkan pisau dan saya pasti anda memahami apa yang saya bayangkan","['tetapi', 'kini', 'saya', 'bayang', 'pisau', 'dan', 'saya', 'pasti', 'anda', 'paham', 'apa', 'yang', 'saya', 'bayang']",symptom
690, Saya sedar kemurungan saya semakin teruk dan saya perlu bantuan segera,"['saya', 'dar', 'murung', 'saya', 'makin', 'teruk', 'dan', 'saya', 'perlu', 'bantu', 'segera']",non-deppressive
691, Saya berharap agar saya cepat mendapatkan pekerjaan dan keluar daripada rumah,"['saya', 'harap', 'agar', 'saya', 'cepat', 'dapat', 'pekerja', 'dan', 'keluar', 'daripada', 'rumah']",non-deppressive
692," Dengan cara ini, saya dapat pergi mendapatkan bantuan tanpa pengetahuan ibu bapa","['deng', 'cara', 'ini', 'saya', 'dapat', 'pergi', 'dapat', 'bantu', 'tanpa', 'tahu', 'ibu', 'bapa']",non-deppressive
693,Saya berharap sangat para pembaca dapat membantu saya secara tidak langsung,"['saya', 'harap', 'sangat', 'para', 'baca', 'dapat', 'bantu', 'saya', 'cara', 'tidak', 'langsung']",non-deppressive
694, Berhati-hati dengan komen anda kerana bisa kata-kata boleh menjatuhkan seseorang,"['hati', 'hati', 'deng', 'komen', 'anda', 'rana', 'bisa', 'kata', 'kata', 'boleh', 'jatuh', 'orang']",non-deppressive
695,– TiaHantar confession anda di sini -> www,"['angan', 'tiahantar', 'pengi', 'anda', 'di', 'sini', 'w']",non-deppressive
696,iiumc,['iium'],non-deppressive
697,com/submit,"['com', 'muka']",non-deppressive
698,Kemurungan dan Rasa Cemas yang tak dapat Di kawal,"['murung', 'dan', 'rasa', 'cemas', 'yang', 'tidak', 'dapat', 'di', 'kawal']",non-deppressive
699, Pengakuan diri sendiri harap dapat membantu sesiapa yg pernah dan tengah alami di luar sana,"['pengi', 'diri', 'sendiri', 'harap', 'dapat', 'bantu', 'siapa', 'yang', 'pernah', 'dan', 'tengah', 'alami', 'di', 'luar', 'sana']",non-deppressive
700, Ini berlaku setelah aku bertukar tempat kerja yg nyata pada awalnya dapat di urus dengan baik tetapi setelah 3 bulan di tukar ke assignment yang lebih susah,"['ini', 'laku', 'sete', 'aku', 'tukar', 'tempat', 'kerja', 'yang', 'nyata', 'pada', 'awal', 'dapat', 'di', 'urus', 'deng', 'baik', 'tetapi', 'sete', 'tiga', 'bul', 'di', 'tukar', 'ke', 'assignment', 'yang', 'lebih', 'susah']",risk factor
701, Assignment baru ini telah menyebabkan ramai rakan rakan kerja sejawatan dan rakan rakan lain telah ambil keputusan untuk berhenti dan menukar kerja ke jabatan lain ataupun ke syarikat lain,"['assignment', 'baru', 'ini', 'te', 'sebab', 'ramai', 'rak', 'rak', 'kerja', 'jawat', 'dan', 'rak', 'rak', 'lain', 'te', 'ambil', 'putus', 'untuk', 'henti', 'dan', 'tukar', 'kerja', 'ke', 'jabat', 'lain', 'atau', 'ke', 'syarikat', 'lain']",risk factor
702, benda nie berlaku di syarikat international-kilang electronics,"['benda', 'ini', 'laku', 'di', 'syarikat', 'antarabangsa', 'kilang', 'elektronik']",non-deppressive
703, Bagi aku ,"['bagi', 'aku']",non-deppressive
704, aku suka dengan challenge dan aku sahut cabaran dari boss aku ,"['aku', 'suka', 'deng', 'cabar', 'dan', 'aku', 'sahut', 'cabar', 'dari', 'bos', 'aku']",non-deppressive
705, yg mana boss aku nie aku katergorykan old style dan lembab dalam buat keputusan ,"['yang', 'mana', 'bos', 'aku', 'ini', 'aku', 'kategory', 'old', 'gaya', 'dan', 'lembab', 'dalam', 'buat', 'putus']",non-deppressive
706, bayankan satu isu meeting untuk finalize boleh ambil masa sampai 4 jam ,"['bayan', 'satu', 'isu', 'mesyuarat', 'untuk', 'muktamad', 'boleh', 'ambil', 'masa', 'sampai', 'empat', 'jam']",non-deppressive
707, kadang kadang stress bukan sebab kerja tapi sebab terlampau banyak menunggu keputusan dari boss,"['kadang', 'kadang', 'tres', 'bu', 'sebab', 'kerja', 'tetapi', 'sebab', 'lampau', 'banyak', 'tunggu', 'putus', 'dari', 'bos']",risk factor
708, diri terkesan apabila kesibukkan melampau sehingga banyak kerja yang tertangguh di sertai dengan di herdik dan di marah oleh orang atasan di sebabkan KPI tidak seperti yang di hendaki,"['diri', 'terkes', 'apabila', 'sibu', 'lampau', 'sehingga', 'banyak', 'kerja', 'yang', 'tangguh', 'di', 'serta', 'deng', 'di', 'herdik', 'dan', 'di', 'marah', 'oleh', 'orang', 'atas', 'di', 'sebab', 'kpi', 'tidak', 'seperti', 'yang', 'di', 'hendak']",risk factor
709, Badan akan rasa panas sejuk tetapi bukan demam,"['badan', 'akan', 'rasa', 'panas', 'sejuk', 'tetapi', 'bu', 'demam']",risk factor
710, banyak masalah yang di fikirkan dan setiap masalah kita nak selesaikan dengan yang terbaik,"['banyak', 'masa', 'yang', 'di', 'fikir', 'dan', 'tiap', 'masa', 'k', 'nak', 'selesai', 'deng', 'yang', 'baik']",non-deppressive
711, bermula kisah setelah 2 bulan di dalam project/ assigment baru … kesibukkan dia sampai hanya sempat ambil lunch sahaja ,"['mula', 'kisah', 'sete', 'dua', 'bul', 'di', 'dalam', 'projek', 'assigment', 'baru', 'angan', 'sibu', 'dia', 'sampai', 'ha', 'sempat', 'ambil', 'makan', 'tengahari', 'sahaja']",non-deppressive
712, dan waktu solat sentiasa delay… kadang kadang siap kena qoda’ sebab berada dalam meeting,"['dan', 'waktu', 'solat', 'sentiasa', 'lewat', 'angan', 'kadang', 'kadang', 'siap', 'kena', 'qoda', 'sebab', 'ada', 'dalam', 'mesyuarat']",risk factor
713, kemuncak Depression and Anxiety Disorders ini apabila perasaan nak bunuh diri datang … di sebabkan give up yang teramat sangat ,"['kemuncak', 'murung', 'dan', 'bimbang', 'disorders', 'ini', 'apabila', 'asa', 'nak', 'bunuh', 'diri', 'datang', 'angan', 'di', 'sebab', 'beri', 'naik', 'yang', 'amat', 'sangat']",symptom
714, aku alami benda nie setelah 5 bulan dalam keadaan Depression and Anxiety Disorders Selain seram sejuk diri rasa macam kecil sekecil nya dan rasa rendah diri yang amat sangat sehingga untuk berjumpa jiran tetangga pun boleh nak pitam … dengan kenalan lain lagi laa,"['aku', 'alami', 'benda', 'ini', 'sete', 'lima', 'bul', 'dalam', 'ada', 'murung', 'dan', 'bimbang', 'disorders', 'selain', 'seram', 'sejuk', 'diri', 'rasa', 'macam', 'kecil', 'kecil', 'dan', 'rasa', 'rendah', 'diri', 'yang', 'amat', 'sangat', 'sehingga', 'untuk', 'jumpa', 'jir', 'tetangga', 'pun', 'boleh', 'nak', 'pitam', 'angan', 'deng', 'nal', 'lain', 'lagi']",symptom
715, pernah pitam 2 kali semasa solat berjemaah,"['pernah', 'pitam', 'dua', 'kali', 'masa', 'solat', 'jemaah']",symptom
716, sebab rasa rendah diri dan tidak cukup tidur,"['sebab', 'rasa', 'rendah', 'diri', 'dan', 'tidak', 'cukup', 'tidur']",symptom
717, Langkah paling selamat untuk elakkan dari buat benda paling bodoh adalah : 1- banyakkan diri berada di surau dan masjid ,"['lang', 'paling', 'selamat', 'untuk', 'elak', 'dari', 'buat', 'benda', 'paling', 'bodoh', 'ada', 'satu', 'banyak', 'diri', 'ada', 'di', 'surau', 'dan', 'masjid']",non-deppressive
718,mengaji quran dan dengan kuliah …ini aku hanya sedar setelah hampir sembuh di mana setelah 7 bulan menderita,"['aji', 'qur', 'dan', 'deng', 'kuliah', 'angan', 'ini', 'aku', 'ha', 'dar', 'sete', 'hampir', 'sembuh', 'di', 'mana', 'sete', 'tujuh', 'bul', 'mender']",non-deppressive
719, 2- jangan bersendirian,"['dua', 'jang', 'bersendiri']",non-deppressive
720, kalau rasa rendah diri kena berada dalam jemaah yang ramai ,"['kalau', 'rasa', 'rendah', 'diri', 'kena', 'ada', 'dalam', 'jemaah', 'yang', 'ramai']",non-deppressive
721, seperti di masjid atau pasaraya ,"['seperti', 'di', 'masjid', 'atau', 'pasaraya']",non-deppressive
722, (Pernah stay kat surau hotel tingkat 14 sorang diri dan plan nak terjun ikut tingkap – astaghfirullah)sila jauhkan dan jangan buat,"['pernah', 'tinggal', 'dekat', 'surau', 'hotel', 'tingkat', 'empat', 'belas', 'orang', 'diri', 'dan', 'pel', 'nak', 'terjun', 'ikut', 'tingkap', 'angan', 'astaghfirul', 'sila', 'jauh', 'dan', 'jang', 'buat']",symptom
723, 3- pernah berada dalam kereta dan ambil tali pinggan kaledar jerut leher,"['tiga', 'pernah', 'ada', 'dalam', 'kereta', 'dan', 'ambil', 'tali', 'pingg', 'kalendar', 'jerut', 'leher']",symptom
724, nasib masih hidup ,"['nasib', 'masih', 'hidup']",non-deppressive
725, Alhamdulillah- jangan terpenung walaupun dalam kereta…,"['alhamdulil', 'jang', 'penaung', 'walaupun', 'dalam', 'kereta', 'angan']",non-deppressive
726, 4- Aku berhenti kerja dan dapatkan kerja di tempat yang lebih senang/mudah,"['empat', 'aku', 'henti', 'kerja', 'dan', 'dapat', 'kerja', 'di', 'tempat', 'yang', 'lebih', 'nang', 'mudah']",non-deppressive
727, dengan kommitment yang tinggi,"['deng', 'komitmen', 'yang', 'tinggi']",non-deppressive
728, aku redah dan nekad ,"['aku', 'redah', 'dan', 'nekad']",non-deppressive
729, Alhamdulillah ,['alhamdulil'],non-deppressive
730, Allah penentu segalanya ,"['allah', 'pentu', 'segala']",non-deppressive
731, untuk kurang stress,"['untuk', 'kurang', 'tres']",non-deppressive
732, jangan terus kalau diri dah rasa give up,"['jang', 'terus', 'kalau', 'diri', 'dah', 'rasa', 'beri', 'naik']",non-deppressive
733, 5- solat sunat dan qada solat lepas banyak banyak kalau tak boleh tido ,"['lima', 'solat', 'sunat', 'dan', 'qada', 'solat', 'lepas', 'banyak', 'banyak', 'kalau', 'tidak', 'boleh', 'tidur']",non-deppressive
734, mengaji ,['aji'],non-deppressive
735, insyaAllah akan sampai masa mata akan tertidur dek syaitan ni rojim yang tak suka kita buat kebaikan ,"['insyaal', 'akan', 'sampai', 'masa', 'mata', 'akan', 'tidur', 'dek', 'syait', 'ini', 'roji', 'yang', 'tidak', 'suka', 'k', 'buat', 'kebai']",non-deppressive
736, 6- perlu ada rakan bercerita atau paling tak untuk makan sekali ,"['enam', 'perlu', 'ada', 'rak', 'bercer', 'atau', 'paling', 'tidak', 'untuk', 'ma', 'sekali']",non-deppressive
737, 7- berserah pada Allah untuk jalan penyelesain dan follow the flow sampai sembuh ,"['tujuh', 'serah', 'pada', 'allah', 'untuk', 'jal', 'selesai', 'dan', 'ikut', 'yang', 'alir', 'sampai', 'sembuh']",non-deppressive
738," baca quran , zikir dan berdoa sentiasa dan setiap masa ","['baca', 'qur', 'zikir', 'dan', 'doa', 'sentiasa', 'dan', 'tiap', 'masa']",non-deppressive
739,Ingat Depression and Anxiety Disorders penyakit kategori amat bahaya ,"['ingat', 'murung', 'dan', 'bimbang', 'disorders', 'sakit', 'kategori', 'amat', 'bahaya']",non-deppressive
740, sihat tubuh badan tapi mental sengsara,"['sihat', 'tubuh', 'badan', 'tetapi', 'mental', 'sengsara']",non-deppressive
741, Aku pernah ke klinik psikitiarik dan juga hospital pakar sakit jiwa ( 6 bulan lebih ulang alik untuk dapatkan rawatan ) mereka hanya banyak bagi nasihat dan ubat penenang,"['aku', 'pernah', 'ke', 'klinik', 'psikitiar', 'dan', 'juga', 'hospital', 'pakar', 'sakit', 'jiwa', 'enam', 'bul', 'lebih', 'ulang', 'alik', 'untuk', 'dapat', 'rawat', 'mereka', 'ha', 'banyak', 'bagi', 'nasihat', 'dan', 'ubat', 'tenang']",medical history
742, diri sendiri kena kuat untuk keluar ,"['diri', 'sendiri', 'kena', 'kuat', 'untuk', 'keluar']",non-deppressive
743, Aku juga berusaha dengan rawatan islam ,"['aku', 'juga', 'berusaha', 'deng', 'rawat', 'islam']",medical history
744, Alhamdulillah ,['alhamdulil'],non-deppressive
745, rawatan di perak dapat beroleh perubahan dalam diri dan sampai sekarang Alhamdulillah penyakit x datang lagi dan aku tak nak ada penyakit tuh lagi,"['rawat', 'di', 'perak', 'dapat', 'oleh', 'ubah', 'dalam', 'diri', 'dan', 'sampai', 'sekarang', 'alhamdulil', 'sakit', 'tidak', 'datang', 'lagi', 'dan', 'aku', 'tidak', 'mahu', 'ada', 'sakit', 'itu', 'lagi']",non-deppressive
746, kepelbagaian rawatan dengan dalam hati jangan syirik/ sekutukan Allah ,"['pelbagai', 'rawat', 'deng', 'dalam', 'hati', 'jang', 'syirik', 'sekutu', 'allah']",non-deppressive
747, tanam dalam diri Allah penyembuh ,"['tanam', 'dalam', 'diri', 'allah', 'sembuh']",non-deppressive
748, kita hanya berusaha … Untung ada isteri dan keluarga yang sentiasa beri sokongn dan dorongan ,"['k', 'ha', 'berusaha', 'angan', 'untung', 'ada', 'isteri', 'dan', 'keluarga', 'yang', 'sentiasa', 'beri', 'sokong', 'dan', 'dorong']",non-deppressive
749, alhamdulillah,['alhamdulil'],non-deppressive
750, HARGAILAH ORANG DISEKELILING KITA KETIKA KITA SUSAH,"['harga', 'orang', 'keliling', 'k', 'ketika', 'k', 'susah']",non-deppressive
751,  – DartHHantar confession anda di sini -> www,"['angan', 'darthantar', 'pengi', 'anda', 'di', 'sini', 'w']",non-deppressive
752,iiumc,['iium'],non-deppressive
753,com/submit,"['com', 'muka']",non-deppressive
754,Terima kasih admin kerana sudi menyiarkan confession aku,"['terima', 'kasih', 'admin', 'rana', 'sudi', 'siar', 'pengi', 'aku']",non-deppressive
755," Maaf kalau cerita ini panjang, tapi terima kasih pada sudi membaca","['maaf', 'kalau', 'cer', 'ini', 'panjang', 'tetapi', 'terima', 'kasih', 'pada', 'sudi', 'baca']",non-deppressive
756, Aku harap ada terbuka minda sedikit jika baca idea korang nanti,"['aku', 'harap', 'ada', 'buka', 'minda', 'sedikit', 'jika', 'baca', 'idea', 'kamu', 'semua', 'nanti']",non-deppressive
757,Ini sebenarnya kali pertama aku berani meluahkan walaupun dah berkali-kali cuba,"['ini', 'benar', 'kali', 'pertama', 'aku', 'berani', 'luah', 'walaupun', 'dah', 'kal', 'kali', 'cuba']",non-deppressive
758,"Ringkasnya, dari dulu aku memang seorang yang tidak berapa pandai jika dibandingkan dengan orang lain","['ringkas', 'dari', 'dahulu', 'aku', 'memang', 'orang', 'yang', 'tidak', 'berapa', 'panda', 'jika', 'banding', 'deng', 'orang', 'lain']",risk factor
759, Aku lambat faham dan selalu rasa ketinggalan,"['aku', 'lambat', 'faham', 'dan', 'selalu', 'rasa', 'ketinggal']",risk factor
760," Tapi berkat usaha dan doa, aku tunjukkan semangat yang aku nak sesuatu itu","['tetapi', 'berkat', 'usaha', 'dan', 'doa', 'aku', 'tunjuk', 'semangat', 'yang', 'aku', 'nak', 'sesuat', 'itu']",non-deppressive
761, Contoh masa aku UPSR,"['contoh', 'masa', 'aku', 'upsr']",non-deppressive
762, Aku tak pernah dapat A pun apa apa subjek sehingga dipanggil bodoh oleh rakan sekelas,"['aku', 'tidak', 'mengaparna', 'dapat', 'a', 'pun', 'apa', 'apa', 'subjek', 'sehingga', 'panggil', 'bodoh', 'oleh', 'rak', 'kelas']",risk factor
763," Tapi sekali lagi, aku nekad untuk dapatkan target tu","['tetapi', 'sekali', 'lagi', 'aku', 'nekad', 'untuk', 'dapat', 'sasar', 'itu']",non-deppressive
764," Akhirnya, aku berjaya raih 5A dan rangkul anugerah pelajar berpontensi","['akhir', 'aku', 'jaya', 'raih', 'lima', 'a', 'dan', 'rangkul', 'anugerah', 'ajar', 'potensi']",non-deppressive
765,Tapi tu zaman UPSR,"['tetapi', 'itu', 'zaman', 'upsr']",non-deppressive
766," Aku perlu cerita ini, sebab saat itulah yang jadikan aku sebagai anak harapan kepada ibu bapa aku","['aku', 'perlu', 'cer', 'ini', 'sebab', 'saat', 'itu', 'yang', 'jadi', 'aku', 'bagai', 'anak', 'harap', 'kepada', 'ibu', 'bapa', 'aku']",non-deppressive
767, Aku mula ditaruh setinggi harapan setiap zaman sekolah sehingga sekarang,"['aku', 'mula', 'taruh', 'setinggi', 'harap', 'tiap', 'zaman', 'seko', 'sehingga', 'sekarang']",non-deppressive
768,Sekali lagi aku nyatakan aku bukan seorang yang pandai,"['sekali', 'lagi', 'aku', 'nyata', 'aku', 'bu', 'orang', 'yang', 'panda']",non-deppressive
769, Tapi sentiasa fokus dalam kelas dan aku akan mengulangkaji ketika semua tidur,"['tetapi', 'sentiasa', 'fokus', 'dalam', 'kelas', 'dan', 'aku', 'akan', 'mengulangkaji', 'ketika', 'semua', 'tidur']",non-deppressive
770, Perangai tu aku terbawa sehinggalah zaman Universiti,"['perangai', 'itu', 'aku', 'bawa', 'sehingga', 'zaman', 'universiti']",non-deppressive
771,Aku jenis tak boleh nak study waktu ada orang,"['aku', 'jenis', 'tidak', 'boleh', 'nak', 'bajar', 'waktu', 'ada', 'orang']",non-deppressive
772, Rasa macam diperhatikan,"['rasa', 'macam', 'perhati']",non-deppressive
773," Oleh itu, ramai yang menganggap aku semulajadinya seorang yang bijaksana","['oleh', 'itu', 'ramai', 'yang', 'anggap', 'aku', 'semulajadi', 'orang', 'yang', 'bijaksana']",non-deppressive
774," Sebab hidup selalu happy je dan tak study, tapi result Alhamdulillah","['sebab', 'hidup', 'selalu', 'gembira', 'sahaja', 'dan', 'tidak', 'bajar', 'tetapi', 'hasil', 'alhamdulil']",non-deppressive
775,"Tapi biasalah setiap orang ada saat naik surutnya, jika aku perhatikan garis hidup aku sekarang","['tetapi', 'biasa', 'tiap', 'orang', 'ada', 'saat', 'naik', 'surut', 'jika', 'aku', 'perhati', 'garis', 'hidup', 'aku', 'sekarang']",non-deppressive
776," Aku seorang graduan Prauniversiti (STPM), aku tak berniat nak ambil STPM langsung","['aku', 'orang', 'gradu', 'prauniversiti', 'stpm', 'aku', 'tidak', 'niat', 'nak', 'ambil', 'stpm', 'langsung']",non-deppressive
777, Tapi disebabkan result SPM yang mengecewakan,"['tetapi', 'sebab', 'hasil', 'spm', 'yang', 'kecewa']",risk factor
778, Aku hanya ada dua pilihan,"['aku', 'ha', 'ada', 'dua', 'pilih']",non-deppressive
779, STPM atau Politeknik,"['stpm', 'atau', 'politeknik']",non-deppressive
780," Aku pilih STPM atas desakan keluarga, dan aku berjaya jadi pelajar cemerlang STPM","['aku', 'pilih', 'stpm', 'atas', 'desa', 'keluarga', 'dan', 'aku', 'jaya', 'jadi', 'ajar', 'cemerlang', 'stpm']",non-deppressive
781, Top5 dalam tingkatan aku,"['topp', 'dalam', 'tingkat', 'aku']",non-deppressive
782,"Memang membanggakan sehingga zaman Uni, aku menyambung pelajaran di Universiti awam","['memang', 'bangga', 'sehingga', 'zaman', 'uni', 'aku', 'sambung', 'ajar', 'di', 'universiti', 'awam']",non-deppressive
783,Pada awalnya memang aku memang tunjukkan prestasi yang sangat bagus dan sentiasa bersemangat,"['pada', 'awal', 'memang', 'aku', 'memang', 'tunjuk', 'prestasi', 'yang', 'sangat', 'bagus', 'dan', 'sentiasa', 'semangat']",non-deppressive
784," Tapi pada tahun akhir ijazah aku, aku mulai jatuh","['tetapi', 'pada', 'tahun', 'akhir', 'ijazah', 'aku', 'aku', 'mulai', 'jatuh']",risk factor
785," Aku mula hilang fokus, aku tak dapat menyiapkan tugasan dalam masa yang diberikan","['aku', 'mula', 'hilang', 'fokus', 'aku', 'tidak', 'dapat', 'siap', 'tugas', 'dalam', 'masa', 'yang', 'beri']",symptom
786, Aku jadi hilang semangat dan seolah olah kemurungan,"['aku', 'jadi', 'hilang', 'semangat', 'dan', 'seo', 'o', 'murung']",symptom
787,"Aku akan menangis seorang diri, dalam tidur bila mengenangkan prestasi yang tak cemerlang","['aku', 'akan', 'menang', 'orang', 'diri', 'dalam', 'tidur', 'bila', 'menmenang', 'prestasi', 'yang', 'tidak', 'cemerlang']",symptom
788, Dan aku sukar tidur pada waktu malam,"['dan', 'aku', 'sukar', 'tidur', 'pada', 'waktu', 'malam']",symptom
789," Bila ditambah dengan tekanan dari keluarga, selalu menekan aku","['bila', 'tambah', 'deng', 'tekan', 'dari', 'keluarga', 'selalu', 'mene', 'aku']",risk factor
790, Aku jadi lagi tertekan,"['aku', 'jadi', 'lagi', 'terte']",symptom
791,  Aku akan jadi iri bila lihat orang lain sudah berjaya dan aku terus keluar dari media sosial apabila terlihat post post kawan kawan yang berjaya,"['aku', 'akan', 'jadi', 'iri', 'bila', 'lihat', 'orang', 'lain', 'sudah', 'jaya', 'dan', 'aku', 'terus', 'keluar', 'dari', 'media', 'sosial', 'apabila', 'lihat', 'jawat', 'jawat', 'ka', 'ka', 'yang', 'jaya']",non-deppressive
792,"Sehingga kini, aku masih terperangkap dalam diri sendiri bila masih lagi tak berjaya menyiapkan Final Year Project (FYP)","['sehingga', 'kini', 'aku', 'masih', 'perangkap', 'dalam', 'diri', 'sendiri', 'bila', 'masih', 'lagi', 'tidak', 'jaya', 'siap', 'akhir', 'tahun', 'projek', 'fyp']",non-deppressive
793, Setelah satu sem aku extend,"['sete', 'satu', 'sem', 'aku', 'lanjut']",non-deppressive
794,Aku bukan nak menunding jari tapi aku dapat rasa ini bukannya salah aku seorang,"['aku', 'bu', 'nak', 'menrunding', 'jari', 'tetapi', 'aku', 'dapat', 'rasa', 'ini', 'bukan', 'sa', 'aku', 'orang']",non-deppressive
795, Pensyarah yang sepatutnya mengawasi aku pun tidak bertindak sepatutnya,"['syarah', 'yang', 'patut', 'awas', 'aku', 'pun', 'tidak', 'tindak', 'patut']",non-deppressive
796," Dia buat endah tak endah pada aku, dan bila aku bertanyakan soalan","['dia', 'buat', 'endah', 'tidak', 'endah', 'pada', 'aku', 'dan', 'bila', 'aku', 'tanya', 'soal']",risk factor
797, Dia akan memusingkan perkara tu seperti semuanya salah aku,"['dia', 'akan', 'pusing', 'perkara', 'itu', 'seperti', 'semua', 'sa', 'aku']",risk factor
798," Tapi tidak apa, sebab aku tetap salah","['tetapi', 'tidak', 'apa', 'sebab', 'aku', 'tetap', 'sa']",non-deppressive
799, Aku tidak letakkan kesungguhan sepenuhnya,"['aku', 'tidak', 'letak', 'sungguh', 'sepenuh']",non-deppressive
800,"Disebabkan aku selalu rasa down, aku selalu memikirkan tentang bunuh diri","['sebab', 'aku', 'selalu', 'rasa', 'down', 'aku', 'selalu', 'memfikir', 'tentang', 'bunuh', 'diri']",symptom
801, Aku tak tahu betapa rapuhnya iman aku sampai terfikir nak berbuat demikian,"['aku', 'tidak', 'tahu', 'betapa', 'rapuh', 'im', 'aku', 'sampai', 'terfikir', 'nak', 'buat', 'demiki']",non-deppressive
802," Tapi sampai sekarang, aku masih tak lakukan sebab aku tak boleh siakan ibu bapa aku dan semua orang yang ada dengan aku","['tetapi', 'sampai', 'sekarang', 'aku', 'masih', 'tidak', 'laku', 'sebab', 'aku', 'tidak', 'boleh', 'sia', 'ibu', 'bapa', 'aku', 'dan', 'semua', 'orang', 'yang', 'ada', 'deng', 'aku']",non-deppressive
803,"Aku dekatkan diri dengan Tuhan, aku bersungguh nak khatam Alquran (ya, aku masih belum khatam walaupun umur dah bangka)","['aku', 'dekat', 'diri', 'deng', 'tuh', 'aku', 'sungguh', 'nak', 'khatam', 'alqur', 'ya', 'aku', 'masih', 'belum', 'khatam', 'walaupun', 'umur', 'dah', 'bangka']",non-deppressive
804,Aku terfikir untuk mengambil cuti sementara dan mungkin bekerja untuk alihkan perhatian aku dengan pelajaran,"['aku', 'terfikir', 'untuk', 'mengambil', 'cuti', 'sementara', 'dan', 'mungkin', 'kerja', 'untuk', 'alih', 'perhati', 'aku', 'deng', 'ajar']",non-deppressive
805, Ye mungkin dengan kelulusan macam ni apa je kerja aku boleh lakukan,"['ya', 'mungkin', 'deng', 'kelulus', 'macam', 'ini', 'apa', 'sahaja', 'kerja', 'aku', 'boleh', 'laku']",non-deppressive
806,Tapi aku perlu counter semula fikiran dan tahap mental aku,"['tetapi', 'aku', 'perlu', 'counter', 'semu', 'pikir', 'dan', 'tahap', 'mental', 'aku']",non-deppressive
807, Aku bukan lembik tapi cukuplah aku kata aku tak cukup kuat,"['aku', 'bu', 'lembik', 'tetapi', 'cukup', 'aku', 'kata', 'aku', 'tidak', 'cukup', 'kuat']",non-deppressive
808,– NurulHantar confession anda di sini -> www,"['angan', 'nurulhantar', 'pengi', 'anda', 'di', 'sini', 'w']",non-deppressive
809,iiumc,['iium'],non-deppressive
810,com/submit,"['com', 'muka']",non-deppressive
811,"Hai, it’s me again","['hai', 'ia', 'seperti', 'saya', 'sekali', 'lagi']",non-deppressive
812, Confession sebelum ni pasal gangguan penyesuaian/ adjustment disorder,"['pengi', 'belum', 'ini', 'pasal', 'ganggu', 'sesuai', 'laras', 'ganggu']",non-deppressive
813," Boleh baca confession berkenaan di sini, (https://iiumc","['boleh', 'baca', 'pengi', 'kena', 'di', 'sini', 'htps', 'iium']",non-deppressive
814,com/gpaddm/),"['com', 'gpaddm']",non-deppressive
815,Aku ada baca kat komen di FB yang nak tahu pasal mental illness/ mental health,"['aku', 'ada', 'baca', 'dekat', 'komen', 'di', 'facebook', 'yang', 'nak', 'tahu', 'pasal', 'mental', 'sakit', 'mental', 'kesihat']",non-deppressive
816, Harap admin boleh publish untuk tambah pengetahuan tentang kesihatan mental sebab kalau google pun tak berapa jelas sangat rawatan,"['harap', 'admin', 'boleh', 'terbit', 'untuk', 'tambah', 'tahu', 'tentang', 'kesihat', 'mental', 'sebab', 'kalau', 'goong', 'pun', 'tidak', 'berapa', 'jelas', 'sangat', 'rawat']",non-deppressive
817,Aku mention awal-awal yang tak semua alami kemurungan adalah sama dan tak semua yang perlukan rawatan yang sama,"['aku', 'sebut', 'awal', 'awal', 'yang', 'tidak', 'semua', 'alami', 'murung', 'ada', 'sama', 'dan', 'tidak', 'semua', 'yang', 'perlu', 'rawat', 'yang', 'sama']",non-deppressive
818," Sebab doktor aku beritahu, setiap pesakit ada kemurungan tersendiri dengan ciri ‘istimewa’ tersendiri","['sebab', 'doktor', 'aku', 'beritahu', 'tiap', 'sakit', 'ada', 'murung', 'sendiri', 'deng', 'ciri', 'istimewa', 'sendiri']",non-deppressive
